,loss,params,iteration,estimators,time
151,0.24244928942767008,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 112, 'learning_rate': 0.03448943627095857, 'subsample_for_bin': 120000, 'min_child_samples': 210, 'reg_alpha': 0.02040816326530612, 'reg_lambda': 0.32653061224489793, 'colsample_bytree': 1.0, 'subsample': 0.6717171717171717}",485,54,1.842685561000053
152,0.24246216334383353,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 135, 'learning_rate': 0.052155057104807535, 'subsample_for_bin': 80000, 'min_child_samples': 470, 'reg_alpha': 0.7959183673469387, 'reg_lambda': 0.24489795918367346, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.5050505050505051}",228,37,1.3045178690000512
153,0.24247261932702457,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 58, 'learning_rate': 0.1392742913816653, 'subsample_for_bin': 80000, 'min_child_samples': 430, 'reg_alpha': 0.2040816326530612, 'reg_lambda': 0.0, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.9090909090909092}",462,9,2.2018422260000534
154,0.2424781076844461,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 96, 'learning_rate': 0.030645651529774956, 'subsample_for_bin': 240000, 'min_child_samples': 470, 'reg_alpha': 0.9795918367346939, 'reg_lambda': 0.6530612244897959, 'colsample_bytree': 1.0, 'subsample': 0.8636363636363636}",78,29,1.3168626770000174
155,0.24251232781373677,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 74, 'learning_rate': 0.051390373088866674, 'subsample_for_bin': 220000, 'min_child_samples': 495, 'reg_alpha': 0.8571428571428571, 'reg_lambda': 0.5918367346938775, 'colsample_bytree': 0.6, 'subsample': 0.7222222222222222}",43,20,1.8072062040000105
156,0.2425580403434009,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 110, 'learning_rate': 0.036859720835735944, 'subsample_for_bin': 220000, 'min_child_samples': 195, 'reg_alpha': 0.3061224489795918, 'reg_lambda': 0.6122448979591836, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.7575757575757576}",199,50,2.8236397989999205
157,0.24255873740894696,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 135, 'learning_rate': 0.005112013431877946, 'subsample_for_bin': 180000, 'min_child_samples': 225, 'reg_alpha': 0.9183673469387754, 'reg_lambda': 0.7959183673469387, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.9696969696969697}",57,91,1.40546434700002
158,0.24256171055539721,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 84, 'learning_rate': 0.013651064494620752, 'subsample_for_bin': 60000, 'min_child_samples': 220, 'reg_alpha': 0.4693877551020408, 'reg_lambda': 0.7142857142857142, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",266,73,1.345874053999978
159,0.2425889029800261,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 91, 'learning_rate': 0.06226905583226853, 'subsample_for_bin': 60000, 'min_child_samples': 185, 'reg_alpha': 0.44897959183673464, 'reg_lambda': 0.04081632653061224, 'colsample_bytree': 0.6444444444444444, 'subsample': 0.5303030303030303}",113,31,2.6080547820000106
160,0.2426138173613699,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 41, 'learning_rate': 0.022891772973308803, 'subsample_for_bin': 40000, 'min_child_samples': 250, 'reg_alpha': 0.061224489795918366, 'reg_lambda': 1.0, 'colsample_bytree': 0.6, 'subsample': 1.0}",12,23,1.2915082860000098
161,0.24264459743784894,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 66, 'learning_rate': 0.008894909515131234, 'subsample_for_bin': 160000, 'min_child_samples': 160, 'reg_alpha': 0.9183673469387754, 'reg_lambda': 0.673469387755102, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",290,100,1.5945508659999632
162,0.24272849606755786,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 63, 'learning_rate': 0.007759004062869183, 'subsample_for_bin': 180000, 'min_child_samples': 400, 'reg_alpha': 0.36734693877551017, 'reg_lambda': 0.8163265306122448, 'colsample_bytree': 0.7777777777777778, 'subsample': 1.0}",162,96,1.4876291670000228
163,0.2427332408229842,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 97, 'learning_rate': 0.019530883658574666, 'subsample_for_bin': 80000, 'min_child_samples': 410, 'reg_alpha': 0.7959183673469387, 'reg_lambda': 0.6530612244897959, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.5555555555555556}",197,88,2.0794173599999795
164,0.24273711316016022,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 51, 'learning_rate': 0.07685658953929919, 'subsample_for_bin': 100000, 'min_child_samples': 485, 'reg_alpha': 0.3877551020408163, 'reg_lambda': 0.6326530612244897, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.6313131313131313}",164,14,1.243136308999965
165,0.2427629565884455,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 30, 'learning_rate': 0.013500676394233089, 'subsample_for_bin': 120000, 'min_child_samples': 450, 'reg_alpha': 0.7959183673469387, 'reg_lambda': 0.02040816326530612, 'colsample_bytree': 1.0, 'subsample': 1.0}",257,95,2.1371144839999943
166,0.242802662972607,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 44, 'learning_rate': 0.10063488527646947, 'subsample_for_bin': 80000, 'min_child_samples': 135, 'reg_alpha': 0.5306122448979591, 'reg_lambda': 0.16326530612244897, 'colsample_bytree': 0.7333333333333333, 'subsample': 0.5202020202020202}",477,11,1.6210883979999835
167,0.24282325016503625,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 74, 'learning_rate': 0.007533150951473343, 'subsample_for_bin': 120000, 'min_child_samples': 395, 'reg_alpha': 0.5510204081632653, 'reg_lambda': 0.2857142857142857, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",355,100,1.2967586150000443
168,0.24287172768866028,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 134, 'learning_rate': 0.037270312367259056, 'subsample_for_bin': 280000, 'min_child_samples': 450, 'reg_alpha': 0.16326530612244897, 'reg_lambda': 0.6326530612244897, 'colsample_bytree': 1.0, 'subsample': 0.8333333333333334}",7,85,2.376129858000013
169,0.24287427738145806,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 138, 'learning_rate': 0.021980579091407017, 'subsample_for_bin': 260000, 'min_child_samples': 310, 'reg_alpha': 0.9795918367346939, 'reg_lambda': 0.8979591836734693, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.6767676767676768}",41,100,2.205376043000001
170,0.24287772205988045,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 32, 'learning_rate': 0.020567105897255245, 'subsample_for_bin': 120000, 'min_child_samples': 425, 'reg_alpha': 0.22448979591836732, 'reg_lambda': 0.0, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",72,35,1.2211360560000344
171,0.24290834318354837,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 104, 'learning_rate': 0.01177660130394154, 'subsample_for_bin': 80000, 'min_child_samples': 290, 'reg_alpha': 0.1020408163265306, 'reg_lambda': 0.6122448979591836, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.9696969696969697}",376,89,1.6051773170000843
172,0.24292290502718128,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 130, 'learning_rate': 0.033116604059273545, 'subsample_for_bin': 80000, 'min_child_samples': 405, 'reg_alpha': 0.5510204081632653, 'reg_lambda': 0.1020408163265306, 'colsample_bytree': 1.0, 'subsample': 0.9191919191919192}",382,93,2.3795761100000163
173,0.24296971116339883,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 118, 'learning_rate': 0.05891383931113318, 'subsample_for_bin': 60000, 'min_child_samples': 425, 'reg_alpha': 0.2040816326530612, 'reg_lambda': 0.5714285714285714, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",330,15,1.024268774999996
174,0.24300128039713198,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 78, 'learning_rate': 0.08153418369872095, 'subsample_for_bin': 140000, 'min_child_samples': 170, 'reg_alpha': 1.0, 'reg_lambda': 0.673469387755102, 'colsample_bytree': 0.6, 'subsample': 0.6313131313131313}",88,14,1.3805378920000067
175,0.24303673808759418,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 92, 'learning_rate': 0.036859720835735944, 'subsample_for_bin': 200000, 'min_child_samples': 425, 'reg_alpha': 0.6530612244897959, 'reg_lambda': 0.7346938775510203, 'colsample_bytree': 0.7777777777777778, 'subsample': 1.0}",464,28,1.0786098680000578
176,0.24305335860841892,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 39, 'learning_rate': 0.005018496989847007, 'subsample_for_bin': 40000, 'min_child_samples': 280, 'reg_alpha': 0.02040816326530612, 'reg_lambda': 0.836734693877551, 'colsample_bytree': 0.6444444444444444, 'subsample': 0.5404040404040404}",381,84,2.3717743830000018
177,0.24309702101126285,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 75, 'learning_rate': 0.0255734511264479, 'subsample_for_bin': 240000, 'min_child_samples': 340, 'reg_alpha': 0.5102040816326531, 'reg_lambda': 0.1020408163265306, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.898989898989899}",187,100,2.276780659999986
178,0.24310069318563976,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 138, 'learning_rate': 0.020116443522038775, 'subsample_for_bin': 120000, 'min_child_samples': 405, 'reg_alpha': 0.5102040816326531, 'reg_lambda': 0.7959183673469387, 'colsample_bytree': 0.7333333333333333, 'subsample': 1.0}",373,44,1.1408363030000146
179,0.24310155481079798,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 51, 'learning_rate': 0.007932826597476558, 'subsample_for_bin': 100000, 'min_child_samples': 380, 'reg_alpha': 0.9387755102040816, 'reg_lambda': 0.24489795918367346, 'colsample_bytree': 0.6, 'subsample': 0.8585858585858586}",399,99,1.116562492000071
180,0.2431220665917524,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 118, 'learning_rate': 0.01416456217402655, 'subsample_for_bin': 40000, 'min_child_samples': 290, 'reg_alpha': 0.9795918367346939, 'reg_lambda': 0.08163265306122448, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.7676767676767677}",196,100,2.2310977780000485
181,0.24319335468477954,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 113, 'learning_rate': 0.054922173584349414, 'subsample_for_bin': 40000, 'min_child_samples': 215, 'reg_alpha': 0.5918367346938775, 'reg_lambda': 0.2857142857142857, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",278,18,1.186497581000026
182,0.24320060525978493,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 149, 'learning_rate': 0.009719176349142045, 'subsample_for_bin': 240000, 'min_child_samples': 305, 'reg_alpha': 0.6530612244897959, 'reg_lambda': 0.5510204081632653, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",483,100,1.4181307159999506
183,0.24326087865189172,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 142, 'learning_rate': 0.08366915310252615, 'subsample_for_bin': 120000, 'min_child_samples': 425, 'reg_alpha': 0.2857142857142857, 'reg_lambda': 0.44897959183673464, 'colsample_bytree': 0.7333333333333333, 'subsample': 0.6161616161616161}",319,43,2.1469578500000353
184,0.24328332533990393,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 113, 'learning_rate': 0.05120096036007925, 'subsample_for_bin': 240000, 'min_child_samples': 420, 'reg_alpha': 0.9183673469387754, 'reg_lambda': 0.18367346938775508, 'colsample_bytree': 0.6, 'subsample': 1.0}",347,19,0.9357382939999752
185,0.2432892271989061,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 119, 'learning_rate': 0.014643204512415313, 'subsample_for_bin': 280000, 'min_child_samples': 350, 'reg_alpha': 0.7755102040816326, 'reg_lambda': 0.673469387755102, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.696969696969697}",116,100,1.2753181250000125
186,0.24329607660729335,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 88, 'learning_rate': 0.03658850918884146, 'subsample_for_bin': 280000, 'min_child_samples': 265, 'reg_alpha': 0.6938775510204082, 'reg_lambda': 0.6122448979591836, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.5202020202020202}",495,91,2.516386046999969
187,0.24331689648196786,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 98, 'learning_rate': 0.029863672437724486, 'subsample_for_bin': 20000, 'min_child_samples': 255, 'reg_alpha': 0.5714285714285714, 'reg_lambda': 0.8163265306122448, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",255,20,1.1319384409999884
188,0.24333136553304247,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 34, 'learning_rate': 0.17317576433031381, 'subsample_for_bin': 40000, 'min_child_samples': 290, 'reg_alpha': 0.16326530612244897, 'reg_lambda': 0.2857142857142857, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.6868686868686869}",239,15,2.653918783999984
189,0.24333160228021877,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 138, 'learning_rate': 0.053126932824615544, 'subsample_for_bin': 140000, 'min_child_samples': 450, 'reg_alpha': 0.673469387755102, 'reg_lambda': 0.673469387755102, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",130,15,0.9828762959999722
190,0.24336108157884384,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 144, 'learning_rate': 0.10636616732547971, 'subsample_for_bin': 100000, 'min_child_samples': 225, 'reg_alpha': 0.08163265306122448, 'reg_lambda': 0.22448979591836732, 'colsample_bytree': 0.7333333333333333, 'subsample': 0.8484848484848485}",252,38,1.4807515150000654
191,0.24336869028826924,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 133, 'learning_rate': 0.01868434721035691, 'subsample_for_bin': 240000, 'min_child_samples': 345, 'reg_alpha': 0.2857142857142857, 'reg_lambda': 0.8163265306122448, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.5707070707070707}",192,99,2.2891230929999438
192,0.2433776988757579,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 81, 'learning_rate': 0.04336239313022275, 'subsample_for_bin': 220000, 'min_child_samples': 490, 'reg_alpha': 0.8775510204081632, 'reg_lambda': 0.7959183673469387, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",310,21,1.0322299990000374
193,0.24339608273552682,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 54, 'learning_rate': 0.010978685969402198, 'subsample_for_bin': 100000, 'min_child_samples': 335, 'reg_alpha': 0.8163265306122448, 'reg_lambda': 0.3877551020408163, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",424,91,1.3579856280000513
194,0.24341699820616003,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 88, 'learning_rate': 0.008200889007454273, 'subsample_for_bin': 80000, 'min_child_samples': 375, 'reg_alpha': 0.7346938775510203, 'reg_lambda': 0.0, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",331,94,1.347956821999901
195,0.24346000979956695,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 80, 'learning_rate': 0.02614636513157514, 'subsample_for_bin': 120000, 'min_child_samples': 125, 'reg_alpha': 0.6122448979591836, 'reg_lambda': 0.673469387755102, 'colsample_bytree': 0.6888888888888889, 'subsample': 0.6717171717171717}",64,100,2.877453838000008
196,0.2434682051205569,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 56, 'learning_rate': 0.036185428799389435, 'subsample_for_bin': 240000, 'min_child_samples': 425, 'reg_alpha': 0.08163265306122448, 'reg_lambda': 0.3469387755102041, 'colsample_bytree': 0.6, 'subsample': 0.7121212121212122}",154,27,1.1379921099999137
197,0.24348147319483704,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 45, 'learning_rate': 0.008261677945375495, 'subsample_for_bin': 180000, 'min_child_samples': 380, 'reg_alpha': 0.9591836734693877, 'reg_lambda': 0.9795918367346939, 'colsample_bytree': 0.8222222222222222, 'subsample': 1.0}",300,100,1.3793266839999205
198,0.2434971784053832,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 86, 'learning_rate': 0.11283975359861685, 'subsample_for_bin': 160000, 'min_child_samples': 400, 'reg_alpha': 0.26530612244897955, 'reg_lambda': 0.5510204081632653, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.7525252525252526}",359,16,1.3409154139999373
199,0.2435057189651504,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 80, 'learning_rate': 0.06581535611293016, 'subsample_for_bin': 20000, 'min_child_samples': 435, 'reg_alpha': 0.7551020408163265, 'reg_lambda': 0.8979591836734693, 'colsample_bytree': 0.7333333333333333, 'subsample': 0.9646464646464648}",120,99,1.1888798159999965
200,0.24352876417917946,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 148, 'learning_rate': 0.005668844818808548, 'subsample_for_bin': 280000, 'min_child_samples': 250, 'reg_alpha': 0.7551020408163265, 'reg_lambda': 0.4081632653061224, 'colsample_bytree': 0.6888888888888889, 'subsample': 0.5454545454545454}",318,49,2.3076293629999327
201,0.24353516518364915,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 93, 'learning_rate': 0.005838803744176648, 'subsample_for_bin': 280000, 'min_child_samples': 260, 'reg_alpha': 0.26530612244897955, 'reg_lambda': 0.5714285714285714, 'colsample_bytree': 0.6, 'subsample': 0.9595959595959596}",343,83,2.273969733000058
202,0.2435422158761955,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 96, 'learning_rate': 0.15330849225623966, 'subsample_for_bin': 260000, 'min_child_samples': 420, 'reg_alpha': 0.6326530612244897, 'reg_lambda': 0.9387755102040816, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.696969696969697}",225,100,2.3137561799999276
203,0.2435898427079234,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 35, 'learning_rate': 0.016419113357517282, 'subsample_for_bin': 260000, 'min_child_samples': 440, 'reg_alpha': 0.42857142857142855, 'reg_lambda': 0.061224489795918366, 'colsample_bytree': 1.0, 'subsample': 0.7929292929292929}",277,75,2.3328545030000214
204,0.24374159105988835,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 138, 'learning_rate': 0.014916071147326697, 'subsample_for_bin': 240000, 'min_child_samples': 400, 'reg_alpha': 0.02040816326530612, 'reg_lambda': 0.5102040816326531, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.702020202020202}",147,89,2.417764715999965
205,0.24377436589602686,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 51, 'learning_rate': 0.010197109660117238, 'subsample_for_bin': 40000, 'min_child_samples': 315, 'reg_alpha': 0.061224489795918366, 'reg_lambda': 0.9591836734693877, 'colsample_bytree': 0.7333333333333333, 'subsample': 1.0}",127,97,1.5499293830000056
206,0.24377563920055523,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 123, 'learning_rate': 0.013401339215436023, 'subsample_for_bin': 180000, 'min_child_samples': 225, 'reg_alpha': 0.2857142857142857, 'reg_lambda': 0.061224489795918366, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",80,68,1.6079527499999813
207,0.24377859090099174,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 72, 'learning_rate': 0.015082225756147042, 'subsample_for_bin': 120000, 'min_child_samples': 300, 'reg_alpha': 0.061224489795918366, 'reg_lambda': 0.5714285714285714, 'colsample_bytree': 0.6444444444444444, 'subsample': 0.5353535353535354}",337,84,2.2774282179999545
208,0.24383026654396,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 78, 'learning_rate': 0.09008212992267725, 'subsample_for_bin': 20000, 'min_child_samples': 485, 'reg_alpha': 0.36734693877551017, 'reg_lambda': 0.7142857142857142, 'colsample_bytree': 0.6444444444444444, 'subsample': 0.601010101010101}",23,81,2.9077095949999716
209,0.24383247870733182,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 72, 'learning_rate': 0.1477507098101902, 'subsample_for_bin': 120000, 'min_child_samples': 320, 'reg_alpha': 0.5918367346938775, 'reg_lambda': 0.4693877551020408, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.5808080808080808}",100,20,2.4879087559999675
210,0.24386130887856017,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 58, 'learning_rate': 0.010197109660117238, 'subsample_for_bin': 40000, 'min_child_samples': 230, 'reg_alpha': 0.7755102040816326, 'reg_lambda': 0.7755102040816326, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",2,95,1.676996244999998
211,0.24386248546576983,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 130, 'learning_rate': 0.007874457328332661, 'subsample_for_bin': 120000, 'min_child_samples': 335, 'reg_alpha': 0.2040816326530612, 'reg_lambda': 0.2040816326530612, 'colsample_bytree': 0.6, 'subsample': 1.0}",55,100,1.3405224549999843
212,0.24388295028976503,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 117, 'learning_rate': 0.024284996692974452, 'subsample_for_bin': 60000, 'min_child_samples': 365, 'reg_alpha': 0.673469387755102, 'reg_lambda': 0.16326530612244897, 'colsample_bytree': 0.7333333333333333, 'subsample': 1.0}",47,40,1.135378075999995
213,0.2439188200801078,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 129, 'learning_rate': 0.026831006677541923, 'subsample_for_bin': 240000, 'min_child_samples': 205, 'reg_alpha': 0.0, 'reg_lambda': 0.8163265306122448, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.9747474747474748}",321,78,1.8355214330000535
214,0.2439244345905538,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 36, 'learning_rate': 0.012401415643146391, 'subsample_for_bin': 200000, 'min_child_samples': 470, 'reg_alpha': 0.3877551020408163, 'reg_lambda': 0.8979591836734693, 'colsample_bytree': 1.0, 'subsample': 0.5151515151515151}",16,91,2.263442822999991
215,0.24396942860865778,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 86, 'learning_rate': 0.02206189400106402, 'subsample_for_bin': 120000, 'min_child_samples': 325, 'reg_alpha': 0.8571428571428571, 'reg_lambda': 0.3877551020408163, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.9848484848484849}",209,100,2.249560693000035
216,0.2439840568928836,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 114, 'learning_rate': 0.16203960182341529, 'subsample_for_bin': 140000, 'min_child_samples': 445, 'reg_alpha': 0.02040816326530612, 'reg_lambda': 0.3877551020408163, 'colsample_bytree': 0.6888888888888889, 'subsample': 0.601010101010101}",411,9,1.252359813000112
217,0.24400130103015993,"{'class_weight': 'balanced', 'boosting_type': 'dart', 'num_leaves': 47, 'learning_rate': 0.01709975946676697, 'subsample_for_bin': 140000, 'min_child_samples': 240, 'reg_alpha': 0.3877551020408163, 'reg_lambda': 0.9183673469387754, 'colsample_bytree': 0.6444444444444444, 'subsample': 0.7272727272727273}",222,82,2.3810338429999547
218,0.24405190002714805,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 80, 'learning_rate': 0.12559385042541965, 'subsample_for_bin': 280000, 'min_child_samples': 480, 'reg_alpha': 0.061224489795918366, 'reg_lambda': 0.8571428571428571, 'colsample_bytree': 1.0, 'subsample': 1.0}",204,7,0.9749909119999529
219,0.2440579770986845,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 117, 'learning_rate': 0.11494244934547872, 'subsample_for_bin': 140000, 'min_child_samples': 445, 'reg_alpha': 0.4897959183673469, 'reg_lambda': 0.8571428571428571, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.595959595959596}",229,100,2.1865705339999977
220,0.24406872113128197,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 48, 'learning_rate': 0.005544630207207856, 'subsample_for_bin': 60000, 'min_child_samples': 480, 'reg_alpha': 0.4693877551020408, 'reg_lambda': 0.18367346938775508, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",358,100,1.4891070400000217
221,0.24408434308083182,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 66, 'learning_rate': 0.006571145972790277, 'subsample_for_bin': 160000, 'min_child_samples': 375, 'reg_alpha': 0.0, 'reg_lambda': 0.32653061224489793, 'colsample_bytree': 0.7333333333333333, 'subsample': 0.696969696969697}",413,99,1.3697865319998073
222,0.24408788181334262,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 49, 'learning_rate': 0.15790486901843698, 'subsample_for_bin': 260000, 'min_child_samples': 340, 'reg_alpha': 0.2040816326530612, 'reg_lambda': 0.3877551020408163, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.6464646464646464}",188,15,1.374172442000031
223,0.2440939050595885,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 67, 'learning_rate': 0.07828876232228349, 'subsample_for_bin': 220000, 'min_child_samples': 210, 'reg_alpha': 0.4693877551020408, 'reg_lambda': 0.9183673469387754, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.5202020202020202}",465,25,1.7045102290001068
224,0.24413515583711154,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 90, 'learning_rate': 0.006217075765108202, 'subsample_for_bin': 200000, 'min_child_samples': 405, 'reg_alpha': 0.7346938775510203, 'reg_lambda': 0.7755102040816326, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.9545454545454546}",362,100,1.2229153350000388
225,0.24413709705182074,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 133, 'learning_rate': 0.005226536265540098, 'subsample_for_bin': 80000, 'min_child_samples': 295, 'reg_alpha': 0.3061224489795918, 'reg_lambda': 0.7551020408163265, 'colsample_bytree': 0.6, 'subsample': 0.6666666666666667}",378,100,1.1982898199999
226,0.2441582663703734,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 92, 'learning_rate': 0.016358596399215775, 'subsample_for_bin': 160000, 'min_child_samples': 195, 'reg_alpha': 0.7142857142857142, 'reg_lambda': 0.7142857142857142, 'colsample_bytree': 0.7333333333333333, 'subsample': 1.0}",311,36,1.359845107999945
227,0.24422357705275366,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 87, 'learning_rate': 0.010047602264310566, 'subsample_for_bin': 160000, 'min_child_samples': 295, 'reg_alpha': 0.061224489795918366, 'reg_lambda': 0.08163265306122448, 'colsample_bytree': 0.6444444444444444, 'subsample': 0.9292929292929293}",333,83,2.332413902999974
228,0.24422463884071088,"{'class_weight': None, 'boosting_type': 'dart', 'num_leaves': 51, 'learning_rate': 0.17381641040122672, 'subsample_for_bin': 100000, 'min_child_samples': 420, 'reg_alpha': 0.14285714285714285, 'reg_lambda': 0.4693877551020408, 'colsample_bytree': 0.6444444444444444, 'subsample': 0.9444444444444444}",315,10,2.081972513999972
229,0.24423111791988572,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 66, 'learning_rate': 0.005363392912759854, 'subsample_for_bin': 120000, 'min_child_samples': 440, 'reg_alpha': 0.3061224489795918, 'reg_lambda': 0.7346938775510203, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.6313131313131313}",137,94,1.3422857830000794
